Year,LEA,LEA Name,School,School Name,Grade Span,Summary Group Title,Indicator Name,Measure Name,Subject Title,Measure Possible Points,Measure Earned Points,Measure Result,Create Date
2022,16,Prince George's,1432,Rockledge Elementary,E,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,4.96404944,7.1,20230303
2022,16,Prince George's,1432,Rockledge Elementary,E,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,1.74888032,5.8,20230303
2022,16,Prince George's,1432,Rockledge Elementary,E,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,10,100,20230303
2022,16,Prince George's,1435,Deerfield Run Elementary,E,All Students,Academic Achievement,Percent Proficient,Mathematics,5,0.67099567,13.4,20230303
2022,16,Prince George's,1435,Deerfield Run Elementary,E,All Students,Academic Achievement,Percent Proficient,English/Language Arts,5,1.41949153,28.4,20230303
2022,16,Prince George's,1435,Deerfield Run Elementary,E,All Students,Academic Achievement,Average Performance Level,Mathematics,5,2.22402597,1.8,20230303
2022,16,Prince George's,1435,Deerfield Run Elementary,E,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,2.69597458,2.2,20230303
2022,16,Prince George's,1435,Deerfield Run Elementary,E,All Students,Academic Progress,Percent Proficient,Science,5,1.36363636,27.3,20230303
2022,16,Prince George's,1435,Deerfield Run Elementary,E,All Students,Academic Progress,Student Growth,Mathematics,12.5,6.7615,50.1,20230303
2022,16,Prince George's,1435,Deerfield Run Elementary,E,All Students,Academic Progress,Student Growth,English/Language Arts,12.5,6.359,46.6,20230303
2022,16,Prince George's,1435,Deerfield Run Elementary,E,All Students,Academic Progress,Credit for Well Rounded Curriculum,Not Applicable,5,4.93506494,98.7,20230303
2022,16,Prince George's,1435,Deerfield Run Elementary,E,All Students,Progress in Achieving English Language Proficiency,English Learners Making Progress Towards Learning English,Not Applicable,10,6.1682243,61.7,20230303
2022,16,Prince George's,1435,Deerfield Run Elementary,E,All Students,School Quality and Student Success,Students not Chronically Absent,Not Applicable,15,7.5,66.9,20230303
2022,16,Prince George's,1435,Deerfield Run Elementary,E,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,4.92540202,7,20230303
2022,16,Prince George's,1435,Deerfield Run Elementary,E,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,2.72458803,9.1,20230303
2022,16,Prince George's,1435,Deerfield Run Elementary,E,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,10,100,20230303
2022,16,Prince George's,1438,Whitehall Elementary,E,All Students,Academic Achievement,Percent Proficient,Mathematics,5,1.72757475,34.6,20230303
2022,16,Prince George's,1438,Whitehall Elementary,E,All Students,Academic Achievement,Percent Proficient,English/Language Arts,5,3.12292359,62.5,20230303
2022,16,Prince George's,1438,Whitehall Elementary,E,All Students,Academic Achievement,Average Performance Level,Mathematics,5,2.81146179,2.2,20230303
2022,16,Prince George's,1438,Whitehall Elementary,E,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,3.33471761,2.7,20230303
2022,16,Prince George's,1438,Whitehall Elementary,E,All Students,Academic Progress,Percent Proficient,Science,5,2.65306122,53.1,20230303
2022,16,Prince George's,1438,Whitehall Elementary,E,All Students,Academic Progress,Student Growth,Mathematics,12.5,10.729,84.6,20230303
2022,16,Prince George's,1438,Whitehall Elementary,E,All Students,Academic Progress,Student Growth,English/Language Arts,12.5,11.3385,89.9,20230303
2022,16,Prince George's,1438,Whitehall Elementary,E,All Students,Academic Progress,Credit for Well Rounded Curriculum,Not Applicable,5,5,100,20230303
2022,16,Prince George's,1438,Whitehall Elementary,E,All Students,Progress in Achieving English Language Proficiency,English Learners Making Progress Towards Learning English,Not Applicable,10,5.5,55,20230303
2022,16,Prince George's,1438,Whitehall Elementary,E,All Students,School Quality and Student Success,Students not Chronically Absent,Not Applicable,15,14,88.6,20230303
2022,16,Prince George's,1438,Whitehall Elementary,E,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,5.36314163,7.7,20230303
2022,16,Prince George's,1438,Whitehall Elementary,E,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,2.49013867,8.3,20230303
2022,16,Prince George's,1438,Whitehall Elementary,E,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,10,100,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,E,All Students,Academic Achievement,Percent Proficient,Mathematics,5,0.45774648,9.2,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,E,All Students,Academic Achievement,Percent Proficient,English/Language Arts,5,1.51408451,30.3,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,E,All Students,Academic Achievement,Average Performance Level,Mathematics,5,1.95422535,1.6,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,E,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,2.71126761,2.2,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,E,All Students,Academic Progress,Percent Proficient,Science,5,0.40816327,8.2,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,E,All Students,Academic Progress,Student Growth,Mathematics,12.5,2.679,14.6,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,E,All Students,Academic Progress,Student Growth,English/Language Arts,12.5,5.5885,39.9,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,E,All Students,Academic Progress,Credit for Well Rounded Curriculum,Not Applicable,5,4.08163265,81.6,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,E,All Students,Progress in Achieving English Language Proficiency,English Learners Making Progress Towards Learning English,Not Applicable,10,6,60,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,E,All Students,School Quality and Student Success,Students not Chronically Absent,Not Applicable,15,13,85,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,E,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,3.43177662,4.9,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,E,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,1.05460996,3.5,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,E,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,10,100,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,M,All Students,Academic Achievement,Percent Proficient,Mathematics,5,0.16260163,<= 5.0,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,M,All Students,Academic Achievement,Percent Proficient,English/Language Arts,5,1.8699187,37.4,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,M,All Students,Academic Achievement,Average Performance Level,Mathematics,5,1.83943089,1.5,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,M,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,2.83536585,2.3,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,M,All Students,Academic Progress,Percent Proficient,Science,3.5,0.81395349,23.3,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,M,All Students,Academic Progress,Student Growth,Mathematics,12.5,5.1975,36.5,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,M,All Students,Academic Progress,Student Growth,English/Language Arts,12.5,9.6595,75.3,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,M,All Students,Academic Progress,Credit for Well Rounded Curriculum,Not Applicable,3,2.93023256,97.7,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,M,All Students,School Quality and Student Success,Students not Chronically Absent,Not Applicable,15,12,82.5,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,M,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,2.67889041,3.8,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,M,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,1.05460996,3.5,20230303
2022,16,Prince George's,1442,Excel Academy Public Charter,M,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,10,100,20230303
2022,16,Prince George's,1502,Frederick Douglass High,H,All Students,Academic Achievement,Percent Proficient,Mathematics,7.5,0.97297297,13,20230303
2022,16,Prince George's,1502,Frederick Douglass High,H,All Students,Academic Achievement,Percent Proficient,English/Language Arts,7.5,3.98684211,53.2,20230303
2022,16,Prince George's,1502,Frederick Douglass High,H,All Students,Academic Achievement,Average Performance Level,Mathematics,7.5,3.625,1.9,20230303
2022,16,Prince George's,1502,Frederick Douglass High,H,All Students,Academic Achievement,Average Performance Level,English/Language Arts,7.5,4.92434211,2.6,20230303
2022,16,Prince George's,1502,Frederick Douglass High,H,All Students,Graduation Rate,Four-year Adjusted Cohort Graduation Rate,Not Applicable,10,9.25373134,92.5,20230303
2022,16,Prince George's,1502,Frederick Douglass High,H,All Students,Graduation Rate,Five-year Adjusted Cohort Graduation Rate,Not Applicable,5,4.75836431,95.2,20230303
2022,16,Prince George's,1502,Frederick Douglass High,H,All Students,Progress in Achieving English Language Proficiency,English Learners Making Progress Towards Learning English,Not Applicable,10,0.90909091,9.1,20230303
2022,16,Prince George's,1502,Frederick Douglass High,H,All Students,School Quality and Student Success,Students not Chronically Absent,Not Applicable,15,8.5,69.2,20230303
2022,16,Prince George's,1502,Frederick Douglass High,H,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,2.15711373,3.1,20230303
2022,16,Prince George's,1502,Frederick Douglass High,H,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,1.7839781,5.9,20230303
2022,16,Prince George's,1502,Frederick Douglass High,H,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,5.64784053,56.5,20230303
2022,16,Prince George's,1502,Frederick Douglass High,H,All Students,Readiness for Post-Secondary Success,Credit for Well Rounded Curriculum,Not Applicable,5,3,79.1,20230303
2022,16,Prince George's,1502,Frederick Douglass High,H,All Students,Readiness for Post-Secondary Success,On Track in Ninth Grade for Graduation,Not Applicable,5,4.01734104,80.3,20230303
2022,16,Prince George's,1504,Melwood Elementary,E,All Students,Academic Achievement,Percent Proficient,Mathematics,5,0.53240741,10.6,20230303
2022,16,Prince George's,1504,Melwood Elementary,E,All Students,Academic Achievement,Percent Proficient,English/Language Arts,5,1.62037037,32.4,20230303
2022,16,Prince George's,1504,Melwood Elementary,E,All Students,Academic Achievement,Average Performance Level,Mathematics,5,2.11805556,1.7,20230303
2022,16,Prince George's,1504,Melwood Elementary,E,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,2.74305556,2.2,20230303
2022,16,Prince George's,1504,Melwood Elementary,E,All Students,Academic Progress,Percent Proficient,Science,5,1.14864865,23,20230303
2022,16,Prince George's,1504,Melwood Elementary,E,All Students,Academic Progress,Student Growth,Mathematics,12.5,3.875,25,20230303
2022,16,Prince George's,1504,Melwood Elementary,E,All Students,Academic Progress,Student Growth,English/Language Arts,12.5,4.22,28,20230303
2022,16,Prince George's,1504,Melwood Elementary,E,All Students,Academic Progress,Credit for Well Rounded Curriculum,Not Applicable,5,5,100,20230303
2022,16,Prince George's,1504,Melwood Elementary,E,All Students,Progress in Achieving English Language Proficiency,English Learners Making Progress Towards Learning English,Not Applicable,10,5.65217391,56.5,20230303
2022,16,Prince George's,1504,Melwood Elementary,E,All Students,School Quality and Student Success,Students not Chronically Absent,Not Applicable,15,8.5,70,20230303
2022,16,Prince George's,1504,Melwood Elementary,E,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,3.89635651,5.6,20230303
2022,16,Prince George's,1504,Melwood Elementary,E,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,2.24659542,7.5,20230303
2022,16,Prince George's,1504,Melwood Elementary,E,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,10,100,20230303
2022,16,Prince George's,1510,James Madison Middle,M,All Students,Academic Achievement,Percent Proficient,Mathematics,5,0.22113022,<= 5.0,20230303
2022,16,Prince George's,1510,James Madison Middle,M,All Students,Academic Achievement,Percent Proficient,English/Language Arts,5,1.94139194,38.8,20230303
2022,16,Prince George's,1510,James Madison Middle,M,All Students,Academic Achievement,Average Performance Level,Mathematics,5,1.83046683,1.5,20230303
2022,16,Prince George's,1510,James Madison Middle,M,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,2.85866911,2.3,20230303
